"","Date","Temperature","Celsius"
"700",1987-08-14,"ATMP",NA
"701",1987-08-15,"ATMP",NA
"702",1987-08-16,"ATMP",NA
"703",1987-08-17,"ATMP",NA
"704",1987-08-18,"ATMP",NA
"705",1987-08-19,"ATMP",NA
"706",1987-08-20,"ATMP",NA
"707",1987-08-21,"ATMP",NA
"708",1987-08-22,"ATMP",NA
"709",1987-08-23,"ATMP",NA
"710",1987-08-24,"ATMP",NA
"711",1987-08-25,"ATMP",NA
"712",1987-08-26,"ATMP",NA
"713",1987-08-27,"ATMP",7.5
"714",1987-08-28,"ATMP",7.8
"715",1987-08-29,"ATMP",8.9
"716",1987-08-30,"ATMP",9.7
"717",1987-08-31,"ATMP",8.7
"718",1987-09-01,"ATMP",9
"719",1987-09-02,"ATMP",8.6
"720",1987-09-03,"ATMP",9.7
"721",1987-09-04,"ATMP",9
"722",1987-09-05,"ATMP",8.3
"723",1987-09-06,"ATMP",7.8
"724",1987-09-07,"ATMP",6.5
"725",1987-09-08,"ATMP",6.8
"726",1987-09-09,"ATMP",6.6
"727",1987-09-10,"ATMP",7.3
"728",1987-09-11,"ATMP",9
"729",1987-09-12,"ATMP",9.4
"730",1987-09-13,"ATMP",8.6
"731",1987-09-14,"ATMP",8
"732",1987-09-15,"ATMP",7.7
"733",1987-09-16,"ATMP",8.2
"734",1987-09-17,"ATMP",8.6
"735",1987-09-18,"ATMP",7
"736",1987-09-19,"ATMP",7.8
"737",1987-09-20,"ATMP",7
"738",1987-09-21,"ATMP",8
"739",1987-09-22,"ATMP",5.8
"740",1987-09-23,"ATMP",5.5
"741",1987-09-24,"ATMP",7.4
"742",1987-09-25,"ATMP",6.3
"743",1987-09-26,"ATMP",7.1
"744",1987-09-27,"ATMP",NA
"745",1987-09-28,"ATMP",6.3
"746",1987-09-29,"ATMP",6.6
"747",1987-09-30,"ATMP",5.5
"748",1987-10-01,"ATMP",3.6
"749",1987-10-02,"ATMP",3.4
"750",1987-10-03,"ATMP",2.3
"751",1987-10-04,"ATMP",4.7
"752",1987-10-05,"ATMP",5.6
"753",1987-10-06,"ATMP",6.6
"754",1987-10-07,"ATMP",6.4
"755",1987-10-08,"ATMP",4.6
"756",1987-10-09,"ATMP",4.4
"757",1987-10-10,"ATMP",4.3
"758",1987-10-11,"ATMP",3.9
"759",1987-10-12,"ATMP",5.9
"760",1987-10-13,"ATMP",6.4
"761",1987-10-14,"ATMP",4.8
"762",1987-10-15,"ATMP",4.1
"763",1987-10-16,"ATMP",4.4
"764",1987-10-17,"ATMP",3.6
"765",1987-10-18,"ATMP",1.8
"766",1987-10-19,"ATMP",3.1
"767",1987-10-20,"ATMP",3.9
"768",1987-10-21,"ATMP",3.9
"769",1987-10-22,"ATMP",2.5
"770",1987-10-23,"ATMP",2.3
"771",1987-10-24,"ATMP",1
"772",1987-10-25,"ATMP",2.8
"773",1987-10-26,"ATMP",4.3
"774",1987-10-27,"ATMP",3.6
"775",1987-10-28,"ATMP",5.6
"776",1987-10-29,"ATMP",5.2
"777",1987-10-30,"ATMP",3.8
"778",1987-10-31,"ATMP",5.4
"779",1987-11-01,"ATMP",4.6
"780",1987-11-02,"ATMP",1.5
"781",1987-11-03,"ATMP",0.8
"782",1987-11-04,"ATMP",0.9
"783",1987-11-05,"ATMP",-0.6
"784",1987-11-06,"ATMP",2.3
"785",1987-11-07,"ATMP",3.4
"786",1987-11-08,"ATMP",3.6
"787",1987-11-09,"ATMP",3.5
"788",1987-11-10,"ATMP",0.1
"789",1987-11-11,"ATMP",-0.3
"790",1987-11-12,"ATMP",1.3
"791",1987-11-13,"ATMP",3.6
"792",1987-11-14,"ATMP",4.3
"793",1987-11-15,"ATMP",2
"794",1987-11-16,"ATMP",2
"795",1987-11-17,"ATMP",0.1
"796",1987-11-18,"ATMP",4.3
"797",1987-11-19,"ATMP",3.9
"798",1987-11-20,"ATMP",2.5
"799",1987-11-21,"ATMP",2.1
"800",1987-11-22,"ATMP",1.7
"801",1987-11-23,"ATMP",-1.1
"802",1987-11-24,"ATMP",0
"803",1987-11-25,"ATMP",-2.3
"804",1987-11-26,"ATMP",-2
"805",1987-11-27,"ATMP",-0.8
"806",1987-11-28,"ATMP",-2.9
"807",1987-11-29,"ATMP",-3
"808",1987-11-30,"ATMP",-2.5
"809",1987-12-01,"ATMP",-0.2
"810",1987-12-02,"ATMP",-3.1
"811",1987-12-03,"ATMP",-3.8
"812",1987-12-04,"ATMP",-5
"813",1987-12-05,"ATMP",-4.4
"814",1987-12-06,"ATMP",-3.5
"815",1987-12-07,"ATMP",-3.8
"816",1987-12-08,"ATMP",-4.2
"817",1987-12-09,"ATMP",-0.3
"818",1987-12-10,"ATMP",-3.1
"819",1987-12-11,"ATMP",-0.7
"820",1987-12-12,"ATMP",NA
"821",1987-12-13,"ATMP",2.3
"822",1987-12-14,"ATMP",2.4
"823",1987-12-15,"ATMP",2.3
"824",1987-12-16,"ATMP",0.9
"825",1987-12-17,"ATMP",-0.6
"826",1987-12-18,"ATMP",0.4
"827",1987-12-19,"ATMP",0.5
"828",1987-12-20,"ATMP",-0.3
"829",1987-12-21,"ATMP",2.1
"830",1987-12-22,"ATMP",-1.5
"831",1987-12-23,"ATMP",-3.8
"832",1987-12-24,"ATMP",-3.1
"833",1987-12-25,"ATMP",-2
"834",1987-12-26,"ATMP",0.9
"835",1987-12-27,"ATMP",1.2
"836",1987-12-28,"ATMP",2.9
"837",1987-12-29,"ATMP",1.2
"838",1987-12-30,"ATMP",NA
"839",1987-12-31,"ATMP",0.9
"840",1988-01-01,"ATMP",2.4
"841",1988-01-02,"ATMP",0.2
"842",1988-01-03,"ATMP",1.2
"843",1988-01-04,"ATMP",0.1
"844",1988-01-05,"ATMP",-1
"845",1988-01-06,"ATMP",0.2
"846",1988-01-07,"ATMP",1.3
"847",1988-01-08,"ATMP",2.3
"848",1988-01-09,"ATMP",1.6
"849",1988-01-10,"ATMP",1.5
"850",1988-01-11,"ATMP",1.7
"851",1988-01-12,"ATMP",1.6
"852",1988-01-13,"ATMP",1.6
"853",1988-01-14,"ATMP",-3
"854",1988-01-15,"ATMP",-2.6
"855",1988-01-16,"ATMP",-1.5
"856",1988-01-17,"ATMP",-2.3
"857",1988-01-18,"ATMP",-2.8
"858",1988-01-19,"ATMP",-1.2
"859",1988-01-20,"ATMP",-0.5
"860",1988-01-21,"ATMP",-1.9
"861",1988-01-22,"ATMP",-3.9
"862",1988-01-23,"ATMP",-5.3
"863",1988-01-24,"ATMP",-5.1
"864",1988-01-25,"ATMP",-0.7
"865",1988-01-26,"ATMP",0.5
"866",1988-01-27,"ATMP",1.7
"867",1988-01-28,"ATMP",0.9
"868",1988-01-29,"ATMP",2
"869",1988-01-30,"ATMP",0
"870",1988-01-31,"ATMP",0.8
"871",1988-02-01,"ATMP",3.2
"872",1988-02-02,"ATMP",3.1
"873",1988-02-03,"ATMP",2.5
"874",1988-02-04,"ATMP",-3.3
"875",1988-02-05,"ATMP",NA
"876",1988-02-06,"ATMP",2.4
"877",1988-02-07,"ATMP",1.3
"878",1988-02-08,"ATMP",1.2
"879",1988-02-09,"ATMP",1.2
"880",1988-02-10,"ATMP",2.1
"881",1988-02-11,"ATMP",0.5
"882",1988-02-12,"ATMP",0.1
"883",1988-02-13,"ATMP",-1.1
"884",1988-02-14,"ATMP",-5
"885",1988-02-15,"ATMP",-5.4
"886",1988-02-16,"ATMP",-5.5
"887",1988-02-17,"ATMP",-5.3
"888",1988-02-18,"ATMP",-9
"889",1988-02-19,"ATMP",-10.1
"890",1988-02-20,"ATMP",-4
"891",1988-02-21,"ATMP",-2.1
"892",1988-02-22,"ATMP",-2.7
"893",1988-02-23,"ATMP",-4.3
"894",1988-02-24,"ATMP",-7.5
"895",1988-02-25,"ATMP",-6.5
"896",1988-02-26,"ATMP",-3
"897",1988-02-27,"ATMP",-3.4
"898",1988-02-28,"ATMP",-0.4
"899",1988-02-29,"ATMP",-0.8
"900",1988-03-01,"ATMP",-0.8
"901",1988-03-02,"ATMP",-0.3
"902",1988-03-03,"ATMP",-3.4
"903",1988-03-04,"ATMP",-5.7
"904",1988-03-05,"ATMP",-4.2
"905",1988-03-06,"ATMP",-6.6
"906",1988-03-07,"ATMP",-0.8
"907",1988-03-08,"ATMP",-2.2
"908",1988-03-09,"ATMP",-0.6
"909",1988-03-10,"ATMP",-1.8
"910",1988-03-11,"ATMP",-1.9
"911",1988-03-12,"ATMP",-0.8
"912",1988-03-13,"ATMP",0.9
"913",1988-03-14,"ATMP",NA
"914",1988-03-15,"ATMP",0.5
"915",1988-03-16,"ATMP",-1.9
"916",1988-03-17,"ATMP",-3.4
"917",1988-03-18,"ATMP",-1.8
"918",1988-03-19,"ATMP",-5.3
"919",1988-03-20,"ATMP",-3.7
"920",1988-03-21,"ATMP",-4.3
"921",1988-03-22,"ATMP",-6.6
"922",1988-03-23,"ATMP",-4.7
"923",1988-03-24,"ATMP",0
"924",1988-03-25,"ATMP",-3.3
"925",1988-03-26,"ATMP",-6.5
"926",1988-03-27,"ATMP",-5
"927",1988-03-28,"ATMP",-4.3
"928",1988-03-29,"ATMP",-4.1
"929",1988-03-30,"ATMP",-3.9
"930",1988-03-31,"ATMP",-3.4
"931",1988-04-01,"ATMP",-3.9
"932",1988-04-02,"ATMP",-3.3
"933",1988-04-03,"ATMP",-3.5
"934",1988-04-04,"ATMP",-2.2
"935",1988-04-05,"ATMP",-1.3
"936",1988-04-06,"ATMP",-3
"937",1988-04-07,"ATMP",-2.6
"938",1988-04-08,"ATMP",0.4
"939",1988-04-09,"ATMP",0.8
"940",1988-04-10,"ATMP",-0.2
"941",1988-04-11,"ATMP",-3
"942",1988-04-12,"ATMP",-5.1
"943",1988-04-13,"ATMP",-3.8
"944",1988-04-14,"ATMP",-2.3
"945",1988-04-15,"ATMP",-0.7
"946",1988-04-16,"ATMP",0.1
"947",1988-04-17,"ATMP",0.4
"948",1988-04-18,"ATMP",-2
"949",1988-04-19,"ATMP",-2.6
"950",1988-04-20,"ATMP",-1.2
"951",1988-04-21,"ATMP",0.7
"952",1988-04-22,"ATMP",0.8
"953",1988-04-23,"ATMP",1.2
"954",1988-04-24,"ATMP",0
"955",1988-04-25,"ATMP",0.5
"956",1988-04-26,"ATMP",0.5
"957",1988-04-27,"ATMP",0.1
"958",1988-04-28,"ATMP",0.5
"959",1988-04-29,"ATMP",-0.4
"960",1988-04-30,"ATMP",1
"961",1988-05-01,"ATMP",0
"962",1988-05-02,"ATMP",-0.4
"963",1988-05-03,"ATMP",0.5
"964",1988-05-04,"ATMP",1.3
"965",1988-05-05,"ATMP",0.9
"966",1988-05-06,"ATMP",-0.4
"967",1988-05-07,"ATMP",1.7
"968",1988-05-08,"ATMP",2
"969",1988-05-09,"ATMP",2.4
"970",1988-05-10,"ATMP",2.4
"971",1988-05-11,"ATMP",1.7
"972",1988-05-12,"ATMP",1.2
"973",1988-05-13,"ATMP",1.7
"974",1988-05-14,"ATMP",1.3
"975",1988-05-15,"ATMP",1.1
"976",1988-05-16,"ATMP",1.3
"977",1988-05-17,"ATMP",1.3
"978",1988-05-18,"ATMP",1.6
"979",1988-05-19,"ATMP",1.3
"980",1988-05-20,"ATMP",0.9
"981",1988-05-21,"ATMP",2.3
"982",1988-05-22,"ATMP",2.1
"983",1988-05-23,"ATMP",2.8
"984",1988-05-24,"ATMP",3.3
"985",1988-05-25,"ATMP",3.2
"986",1988-05-26,"ATMP",3.1
"987",1988-05-27,"ATMP",3
"988",1988-05-28,"ATMP",3.2
"989",1988-05-29,"ATMP",2.6
"990",1988-05-30,"ATMP",2.3
"991",1988-05-31,"ATMP",2.8
"992",1988-06-01,"ATMP",2
"993",1988-06-02,"ATMP",1.5
"994",1988-06-03,"ATMP",3.2
"995",1988-06-04,"ATMP",4.3
"996",1988-06-05,"ATMP",3.6
"997",1988-06-06,"ATMP",3.9
"998",1988-06-07,"ATMP",4.4
"999",1988-06-08,"ATMP",4.4
"1000",1988-06-09,"ATMP",4.7
"1001",1988-06-10,"ATMP",3.9
"1002",1988-06-11,"ATMP",4
"1003",1988-06-12,"ATMP",5.1
"1004",1988-06-13,"ATMP",4.4
"1005",1988-06-14,"ATMP",4.4
"1006",1988-06-15,"ATMP",4.3
"1007",1988-06-16,"ATMP",4.7
"1008",1988-06-17,"ATMP",3.9
"1009",1988-06-18,"ATMP",3.5
"1010",1988-06-19,"ATMP",2.9
"1011",1988-06-20,"ATMP",2
"1012",1988-06-21,"ATMP",4.8
"1013",1988-06-22,"ATMP",3.5
"1014",1988-06-23,"ATMP",4.4
"1015",1988-06-24,"ATMP",6
"1016",1988-06-25,"ATMP",5.5
"1017",1988-06-26,"ATMP",5.9
"1018",1988-06-27,"ATMP",5.9
"1019",1988-06-28,"ATMP",5.8
"1020",1988-06-29,"ATMP",6.6
"1021",1988-06-30,"ATMP",6.7
"1022",1988-07-01,"ATMP",7
"1023",1988-07-02,"ATMP",6.5
"1024",1988-07-03,"ATMP",6.6
"1025",1988-07-04,"ATMP",6.7
"1026",1988-07-05,"ATMP",6.6
"1027",1988-07-06,"ATMP",7
"1028",1988-07-07,"ATMP",7.4
"1029",1988-07-08,"ATMP",7
"1030",1988-07-09,"ATMP",7.4
"1031",1988-07-10,"ATMP",7.4
"1032",1988-07-11,"ATMP",8.2
"1033",1988-07-12,"ATMP",7.5
"1034",1988-07-13,"ATMP",7.1
"1035",1988-07-14,"ATMP",6.3
"1036",1988-07-15,"ATMP",5.5
"1037",1988-07-16,"ATMP",5.7
"1038",1988-07-17,"ATMP",7.8
"1039",1988-07-18,"ATMP",7.9
"1040",1988-07-19,"ATMP",8.2
"1041",1988-07-20,"ATMP",7.9
"1042",1988-07-21,"ATMP",7.8
"1043",1988-07-22,"ATMP",7.5
"1044",1988-07-23,"ATMP",8.3
"1045",1988-07-24,"ATMP",7.5
"1046",1988-07-25,"ATMP",7.5
"1047",1988-07-26,"ATMP",7.4
"1048",1988-07-27,"ATMP",8.7
"1049",1988-07-28,"ATMP",8.6
"1050",1988-07-29,"ATMP",8.7
"1051",1988-07-30,"ATMP",8.3
"1052",1988-07-31,"ATMP",9.7
"1053",1988-08-01,"ATMP",9.6
"1054",1988-08-02,"ATMP",9.1
"1055",1988-08-03,"ATMP",9.3
"1056",1988-08-04,"ATMP",8.6
"1057",1988-08-05,"ATMP",8.7
"1058",1988-08-06,"ATMP",9
"1059",1988-08-07,"ATMP",8.3
"1060",1988-08-08,"ATMP",9
"1061",1988-08-09,"ATMP",8.7
"1062",1988-08-10,"ATMP",8.7
"1063",1988-08-11,"ATMP",9.1
"1064",1988-08-12,"ATMP",9
"1065",1988-08-13,"ATMP",8
"1066",1988-08-14,"ATMP",8.6
"1067",1988-08-15,"ATMP",9.4
"1068",1988-08-16,"ATMP",8.8
"1069",1988-08-17,"ATMP",8.7
"1070",1988-08-18,"ATMP",9.1
"1071",1988-08-19,"ATMP",8.7
"1072",1988-08-20,"ATMP",9
"1073",1988-08-21,"ATMP",8.7
"1074",1988-08-22,"ATMP",9
"1075",1988-08-23,"ATMP",9.4
"1076",1988-08-24,"ATMP",9.4
"1077",1988-08-25,"ATMP",9
"1078",1988-08-26,"ATMP",8.7
"1079",1988-08-27,"ATMP",9
"1080",1988-08-28,"ATMP",8.2
"1081",1988-08-29,"ATMP",8.2
"1082",1988-08-30,"ATMP",7.2
"1083",1988-08-31,"ATMP",7.1
"1084",1988-09-01,"ATMP",6.7
"1085",1988-09-02,"ATMP",7.5
"1086",1988-09-03,"ATMP",7.1
"1087",1988-09-04,"ATMP",8.3
"1088",1988-09-05,"ATMP",7.9
"1089",1988-09-06,"ATMP",7.9
"1090",1988-09-07,"ATMP",8
"1091",1988-09-08,"ATMP",7.9
"1092",1988-09-09,"ATMP",7.8
"1093",1988-09-10,"ATMP",6.7
"1094",1988-09-11,"ATMP",8.2
"1095",1988-09-12,"ATMP",7.9
"1096",1988-09-13,"ATMP",8.6
"1097",1988-09-14,"ATMP",7.9
"1098",1988-09-15,"ATMP",8.2
"1099",1988-09-16,"ATMP",NA
"1100",1988-09-17,"ATMP",7.9
"1101",1988-09-18,"ATMP",8.2
"1102",1988-09-19,"ATMP",8.2
"1103",1988-09-20,"ATMP",4.9
"1104",1988-09-21,"ATMP",6.3
"1105",1988-09-22,"ATMP",8.3
"1106",1988-09-23,"ATMP",7.9
"1107",1988-09-24,"ATMP",7.5
"1108",1988-09-25,"ATMP",6.5
"1109",1988-09-26,"ATMP",7
"1110",1988-09-27,"ATMP",6.2
"1111",1988-09-28,"ATMP",7.1
"1112",1988-09-29,"ATMP",7.9
"1113",1988-09-30,"ATMP",7.4
"1114",1988-10-01,"ATMP",7.5
"1115",1988-10-02,"ATMP",7.4
"1116",1988-10-03,"ATMP",5.1
"1117",1988-10-04,"ATMP",NA
"1118",1988-10-05,"ATMP",5.9
"1119",1988-10-06,"ATMP",5.9
"1120",1988-10-07,"ATMP",5.2
"1121",1988-10-08,"ATMP",7.5
"1122",1988-10-09,"ATMP",5.1
"1123",1988-10-10,"ATMP",5.2
"1124",1988-10-11,"ATMP",5.1
"1125",1988-10-12,"ATMP",5.2
"1126",1988-10-13,"ATMP",5
"1127",1988-10-14,"ATMP",5.2
"1128",1988-10-15,"ATMP",7.1
"1129",1988-10-16,"ATMP",7.1
"1130",1988-10-17,"ATMP",6.6
"1131",1988-10-18,"ATMP",6.3
"1132",1988-10-19,"ATMP",5.5
"1133",1988-10-20,"ATMP",5.2
"1134",1988-10-21,"ATMP",5.6
"1135",1988-10-22,"ATMP",5.5
"1136",1988-10-23,"ATMP",3.1
"1137",1988-10-24,"ATMP",3.1
"1138",1988-10-25,"ATMP",3.9
"1139",1988-10-26,"ATMP",3.9
"1140",1988-10-27,"ATMP",3.1
"1141",1988-10-28,"ATMP",4.5
"1142",1988-10-29,"ATMP",4.3
"1143",1988-10-30,"ATMP",2.4
"1144",1988-10-31,"ATMP",2
"1145",1988-11-01,"ATMP",2.4
"1146",1988-11-02,"ATMP",0.7
"1147",1988-11-03,"ATMP",0.9
"1148",1988-11-04,"ATMP",NA
"1149",1988-11-05,"ATMP",5.1
"1150",1988-11-06,"ATMP",2.7
"1151",1988-11-07,"ATMP",1.4
"1152",1988-11-08,"ATMP",-0.4
"1153",1988-11-09,"ATMP",0
"1154",1988-11-10,"ATMP",-0.3
"1155",1988-11-11,"ATMP",2.3
"1156",1988-11-12,"ATMP",2.4
"1157",1988-11-13,"ATMP",3.9
"1158",1988-11-14,"ATMP",2.1
"1159",1988-11-15,"ATMP",0.5
"1160",1988-11-16,"ATMP",3.9
"1161",1988-11-17,"ATMP",3.2
"1162",1988-11-18,"ATMP",2.8
"1163",1988-11-19,"ATMP",1.3
"1164",1988-11-20,"ATMP",0
"1165",1988-11-21,"ATMP",0.9
"1166",1988-11-22,"ATMP",-2.8
"1167",1988-11-23,"ATMP",-3.1
"1168",1988-11-24,"ATMP",-3.4
"1169",1988-11-25,"ATMP",-3.6
"1170",1988-11-26,"ATMP",-3.7
"1171",1988-11-27,"ATMP",-4.1
"1172",1988-11-28,"ATMP",-3.8
"1173",1988-11-29,"ATMP",-2
"1174",1988-11-30,"ATMP",-3.5
"1175",1988-12-01,"ATMP",-4.5
"1176",1988-12-02,"ATMP",-5
"1177",1988-12-03,"ATMP",-5.3
"1178",1988-12-04,"ATMP",-4
"1179",1988-12-05,"ATMP",-2.1
"1180",1988-12-06,"ATMP",-2.9
"1181",1988-12-07,"ATMP",-1.4
"1182",1988-12-08,"ATMP",-0.6
"1183",1988-12-09,"ATMP",-2.3
"1184",1988-12-10,"ATMP",-2.9
"1185",1988-12-11,"ATMP",-3.8
"1186",1988-12-12,"ATMP",-1.2
"1187",1988-12-13,"ATMP",-1.4
"1188",1988-12-14,"ATMP",-3.1
"1189",1988-12-15,"ATMP",-4
"1190",1988-12-16,"ATMP",-1.9
"1191",1988-12-17,"ATMP",2.8
"1192",1988-12-18,"ATMP",1.4
"1193",1988-12-19,"ATMP",1.7
"1194",1988-12-20,"ATMP",0.9
"1195",1988-12-21,"ATMP",0.5
"1196",1988-12-22,"ATMP",0.8
"1197",1988-12-23,"ATMP",3.9
"1198",1988-12-24,"ATMP",2.9
"1199",1988-12-25,"ATMP",1.7
"1200",1988-12-26,"ATMP",1.5
"1201",1988-12-27,"ATMP",-1.1
"1202",1988-12-28,"ATMP",0.1
"1203",1988-12-29,"ATMP",0.4
"1204",1988-12-30,"ATMP",1.6
"1205",1988-12-31,"ATMP",-1.2
"1206",1989-01-01,"ATMP",-2.1
"1207",1989-01-02,"ATMP",-0.6
"1208",1989-01-03,"ATMP",2.1
"1209",1989-01-04,"ATMP",2.2
"1210",1989-01-05,"ATMP",3.1
"1211",1989-01-06,"ATMP",-1.6
"1212",1989-01-07,"ATMP",0.2
"1213",1989-01-08,"ATMP",-4.7
"1214",1989-01-09,"ATMP",1.3
"1215",1989-01-10,"ATMP",-7.5
"1216",1989-01-11,"ATMP",-7.1
"1217",1989-01-12,"ATMP",-0.4
"1218",1989-01-13,"ATMP",0
"1219",1989-01-14,"ATMP",-1.6
"1220",1989-01-15,"ATMP",-3
"1221",1989-01-16,"ATMP",-1.5
"1222",1989-01-17,"ATMP",-0.3
"1223",1989-01-18,"ATMP",0.5
"1224",1989-01-19,"ATMP",0.4
"1225",1989-01-20,"ATMP",-0.6
"1226",1989-01-21,"ATMP",-0.8
"1227",1989-01-22,"ATMP",-1.1
"1228",1989-01-23,"ATMP",-2.4
"1229",1989-01-24,"ATMP",-5
"1230",1989-01-25,"ATMP",-8.8
"1231",1989-01-26,"ATMP",-9.9
"1232",1989-01-27,"ATMP",-9.8
"1233",1989-01-28,"ATMP",-7.1
"1234",1989-01-29,"ATMP",-2.6
"1235",1989-01-30,"ATMP",-0.3
"1236",1989-01-31,"ATMP",1.2
"1237",1989-02-01,"ATMP",2.1
"1238",1989-02-02,"ATMP",NA
"1239",1989-02-03,"ATMP",2.1
"1240",1989-02-04,"ATMP",1.9
"1241",1989-02-05,"ATMP",2.9
"1242",1989-02-06,"ATMP",NA
"1243",1989-02-07,"ATMP",1.7
"1244",1989-02-08,"ATMP",1.6
"1245",1989-02-09,"ATMP",1.3
"1246",1989-02-10,"ATMP",0.4
"1247",1989-02-11,"ATMP",2.8
"1248",1989-02-12,"ATMP",2.4
"1249",1989-02-13,"ATMP",NA
"1250",1989-02-14,"ATMP",1
"1251",1989-02-15,"ATMP",2.3
"1252",1989-02-16,"ATMP",0.8
"1253",1989-02-17,"ATMP",0.9
"1254",1989-02-18,"ATMP",0.1
"1255",1989-02-19,"ATMP",-2.9
"1256",1989-02-20,"ATMP",-1.6
"1257",1989-02-21,"ATMP",-0.8
"1258",1989-02-22,"ATMP",0.6
"1259",1989-02-23,"ATMP",-1.1
"1260",1989-02-24,"ATMP",2.9
"1261",1989-02-25,"ATMP",-2.3
"1262",1989-02-26,"ATMP",0.8
"1263",1989-02-27,"ATMP",1.7
"1264",1989-02-28,"ATMP",1.9
"1265",1989-03-01,"ATMP",1.6
"1266",1989-03-02,"ATMP",-1.4
"1267",1989-03-03,"ATMP",-1.8
"1268",1989-03-04,"ATMP",-0.4
"1269",1989-03-05,"ATMP",1.6
"1270",1989-03-06,"ATMP",2.2
"1271",1989-03-07,"ATMP",2.4
"1272",1989-03-08,"ATMP",2.3
"1273",1989-03-09,"ATMP",2.1
"1274",1989-03-10,"ATMP",1.7
"1275",1989-03-11,"ATMP",2.4
"1276",1989-03-12,"ATMP",0.4
"1277",1989-03-13,"ATMP",1.3
"1278",1989-03-14,"ATMP",2.3
"1279",1989-03-15,"ATMP",2
"1280",1989-03-16,"ATMP",1.3
"1281",1989-03-17,"ATMP",0.1
"1282",1989-03-18,"ATMP",-0.6
"1283",1989-03-19,"ATMP",-3.3
"1284",1989-03-20,"ATMP",-3.9
"1285",1989-03-21,"ATMP",-2.6
"1286",1989-03-22,"ATMP",-1.5
"1287",1989-03-23,"ATMP",-0.7
"1288",1989-03-24,"ATMP",-1.8
"1289",1989-03-25,"ATMP",-1.4
"1290",1989-03-26,"ATMP",-2.7
"1291",1989-03-27,"ATMP",-2.2
"1292",1989-03-28,"ATMP",-1.8
"1293",1989-03-29,"ATMP",-0.8
"1294",1989-03-30,"ATMP",0.5
"1295",1989-03-31,"ATMP",NA
"1296",1989-04-01,"ATMP",-2.2
"1297",1989-04-02,"ATMP",0.2
"1298",1989-04-03,"ATMP",1
"1299",1989-04-04,"ATMP",2
"1300",1989-04-05,"ATMP",1.5
"1301",1989-04-06,"ATMP",1.7
"1302",1989-04-07,"ATMP",1.2
"1303",1989-04-08,"ATMP",1.2
"1304",1989-04-09,"ATMP",1.2
"1305",1989-04-10,"ATMP",0.5
"1306",1989-04-11,"ATMP",2
"1307",1989-04-12,"ATMP",1.2
"1308",1989-04-13,"ATMP",0
"1309",1989-04-14,"ATMP",1.2
"1310",1989-04-15,"ATMP",-2.2
"1311",1989-04-16,"ATMP",1.9
"1312",1989-04-17,"ATMP",NA
"1313",1989-04-18,"ATMP",-1
"1314",1989-04-19,"ATMP",0.1
"1315",1989-04-20,"ATMP",1.7
"1316",1989-04-21,"ATMP",1.6
"1317",1989-04-22,"ATMP",1.2
"1318",1989-04-23,"ATMP",-2.3
"1319",1989-04-24,"ATMP",-1.8
"1320",1989-04-25,"ATMP",0.9
"1321",1989-04-26,"ATMP",0.5
"1322",1989-04-27,"ATMP",1.6
"1323",1989-04-28,"ATMP",0.4
"1324",1989-04-29,"ATMP",0.8
"1325",1989-04-30,"ATMP",2.5
"1326",1989-05-01,"ATMP",0.8
"1327",1989-05-02,"ATMP",2.5
"1328",1989-05-03,"ATMP",NA
"1329",1989-05-04,"ATMP",1.3
"1330",1989-05-05,"ATMP",2
"1331",1989-05-06,"ATMP",1.4
"1332",1989-05-07,"ATMP",1.7
"1333",1989-05-08,"ATMP",2.8
"1334",1989-05-09,"ATMP",2.4
"1335",1989-05-10,"ATMP",2
"1336",1989-05-11,"ATMP",1.6
"1337",1989-05-12,"ATMP",1.7
"1338",1989-05-13,"ATMP",0.7
"1339",1989-05-14,"ATMP",1.2
"1340",1989-05-15,"ATMP",1.7
"1341",1989-05-16,"ATMP",1.8
"1342",1989-05-17,"ATMP",2.5
"1343",1989-05-18,"ATMP",2.8
"1344",1989-05-19,"ATMP",3.6
"1345",1989-05-20,"ATMP",2.8
"1346",1989-05-21,"ATMP",NA
"1347",1989-05-22,"ATMP",3.1
"1348",1989-05-23,"ATMP",2.1
"1349",1989-05-24,"ATMP",2.7
"1350",1989-05-25,"ATMP",2.8
"1351",1989-05-26,"ATMP",2.8
"1352",1989-05-27,"ATMP",2.1
"1353",1989-05-28,"ATMP",1.7
"1354",1989-05-29,"ATMP",2.5
"1355",1989-05-30,"ATMP",3
"1356",1989-05-31,"ATMP",2.4
"1357",1989-06-01,"ATMP",3.9
"1358",1989-06-02,"ATMP",3.1
"1359",1989-06-03,"ATMP",2.8
"1360",1989-06-04,"ATMP",4
"1361",1989-06-05,"ATMP",4.4
"1362",1989-06-06,"ATMP",4.8
"1363",1989-06-07,"ATMP",4.7
"1364",1989-06-08,"ATMP",4.4
"1365",1989-06-09,"ATMP",2.4
"1366",1989-06-10,"ATMP",2.8
"1367",1989-06-11,"ATMP",5.2
"1368",1989-06-12,"ATMP",3.1
"1369",1989-06-13,"ATMP",2.7
"1370",1989-06-14,"ATMP",3.5
"1371",1989-06-15,"ATMP",4.8
"1372",1989-06-16,"ATMP",4.7
"1373",1989-06-17,"ATMP",5.1
"1374",1989-06-18,"ATMP",4.7
"1375",1989-06-19,"ATMP",3.6
"1376",1989-06-20,"ATMP",3.9
"1377",1989-06-21,"ATMP",6
"1378",1989-06-22,"ATMP",5.2
